Date,Open*,High,Low,Close**,Volume,Market Cap
31-Dec-20,$737.71 ,$749.20 ,$719.79 ,$730.37 ,"$13,652,004,358 ","$83,318,539,689 "
30-Dec-20,$751.63 ,$754.30 ,$726.51 ,$737.80 ,"$13,926,846,861 ","$84,156,810,765 "
29-Dec-20,$731.47 ,$754.30 ,$720.99 ,$751.62 ,"$17,294,574,210 ","$85,722,581,849 "
28-Dec-20,$730.36 ,$737.95 ,$692.15 ,$731.52 ,"$18,710,683,199 ","$83,420,334,909 "
27-Dec-20,$683.21 ,$745.88 ,$683.21 ,$730.40 ,"$24,222,565,862 ","$83,282,601,745 "
26-Dec-20,$635.89 ,$711.39 ,$628.33 ,$682.64 ,"$26,093,552,821 ","$77,828,069,141 "
25-Dec-20,$626.50 ,$650.72 ,$617.40 ,$635.84 ,"$14,761,125,202 ","$72,483,025,275 "
24-Dec-20,$611.55 ,$633.06 ,$605.42 ,$626.41 ,"$13,520,927,700 ","$71,400,061,460 "
23-Dec-20,$584.14 ,$613.82 ,$568.60 ,$611.61 ,"$14,317,413,703 ","$69,704,465,560 "
22-Dec-20,$634.82 ,$637.12 ,$560.36 ,$583.71 ,"$15,261,413,038 ","$66,517,758,494 "
21-Dec-20,$609.42 ,$635.08 ,$589.55 ,$634.85 ,"$14,745,890,080 ","$72,336,758,960 "
20-Dec-20,$638.32 ,$646.85 ,$600.84 ,$609.82 ,"$14,419,493,621 ","$69,475,834,115 "
19-Dec-20,$659.19 ,$659.92 ,$625.01 ,$638.29 ,"$13,375,855,442 ","$72,711,065,645 "
18-Dec-20,$654.62 ,$668.77 ,$646.62 ,$659.30 ,"$12,830,893,778 ","$75,095,087,629 "
17-Dec-20,$642.92 ,$662.70 ,$632.36 ,$654.81 ,"$15,756,303,983 ","$74,575,304,995 "
16-Dec-20,$636.15 ,$673.83 ,$628.75 ,$642.87 ,"$25,479,532,147 ","$73,206,412,681 "
15-Dec-20,$589.38 ,$636.64 ,$582.04 ,$636.18 ,"$15,817,248,373 ","$72,436,347,872 "
14-Dec-20,$586.02 ,$596.25 ,$580.63 ,$589.36 ,"$9,326,645,840 ","$67,096,668,322 "
13-Dec-20,$589.78 ,$590.49 ,$577.12 ,$586.01 ,"$8,125,837,102 ","$66,708,003,325 "
12-Dec-20,$568.61 ,$593.78 ,$564.57 ,$589.66 ,"$9,070,377,862 ","$67,115,726,662 "
11-Dec-20,$545.58 ,$573.34 ,$545.25 ,$568.57 ,"$8,534,557,897 ","$64,706,942,226 "
10-Dec-20,$559.68 ,$560.38 ,$537.81 ,$545.80 ,"$11,098,819,124 ","$62,108,208,317 "
9-Dec-20,$573.50 ,$574.60 ,$549.78 ,$559.68 ,"$11,672,582,040 ","$63,680,254,165 "
8-Dec-20,$554.79 ,$577.29 ,$533.00 ,$573.48 ,"$15,855,915,840 ","$65,242,758,700 "
7-Dec-20,$591.90 ,$594.75 ,$552.47 ,$554.83 ,"$14,398,919,320 ","$63,113,292,237 "
6-Dec-20,$601.80 ,$602.92 ,$585.43 ,$591.84 ,"$10,720,480,962 ","$67,315,962,016 "
5-Dec-20,$596.57 ,$606.79 ,$584.41 ,$601.91 ,"$11,290,893,016 ","$68,452,719,868 "
4-Dec-20,$569.35 ,$596.60 ,$563.11 ,$596.60 ,"$13,498,010,566 ","$67,840,334,209 "
3-Dec-20,$616.72 ,$618.98 ,$569.28 ,$569.35 ,"$16,337,589,997 ","$64,734,997,135 "
2-Dec-20,$598.46 ,$622.45 ,$588.35 ,$616.71 ,"$16,146,190,946 ","$70,110,808,538 "
1-Dec-20,$587.26 ,$604.02 ,$578.74 ,$598.35 ,"$16,883,292,129 ","$68,015,797,685 "
30-Nov-20,$615.07 ,$635.16 ,$571.75 ,$587.32 ,"$27,178,964,465 ","$66,754,367,842 "
29-Nov-20,$575.76 ,$615.24 ,$571.54 ,$614.84 ,"$20,276,867,833 ","$69,873,714,778 "
28-Nov-20,$538.26 ,$576.60 ,$531.99 ,$575.76 ,"$15,017,517,758 ","$65,424,084,296 "
27-Nov-20,$517.60 ,$548.04 ,$508.13 ,$538.23 ,"$14,770,243,833 ","$61,152,393,529 "
26-Nov-20,$519.11 ,$530.78 ,$497.24 ,$517.49 ,"$16,831,105,703 ","$58,789,344,389 "
25-Nov-20,$570.51 ,$575.64 ,$485.50 ,$518.80 ,"$31,104,004,592 ","$58,930,920,929 "
24-Nov-20,$603.90 ,$605.09 ,$559.67 ,$570.69 ,"$20,088,492,893 ","$64,816,875,593 "
23-Nov-20,$608.52 ,$621.17 ,$593.84 ,$603.90 ,"$23,281,758,100 ","$68,580,780,139 "
22-Nov-20,$558.06 ,$609.99 ,$551.27 ,$608.45 ,"$27,272,302,872 ","$69,089,845,802 "
21-Nov-20,$549.49 ,$579.37 ,$514.52 ,$558.07 ,"$21,967,049,601 ","$63,361,036,975 "
20-Nov-20,$509.74 ,$550.23 ,$504.24 ,$549.49 ,"$20,757,099,184 ","$62,379,287,099 "
19-Nov-20,$471.63 ,$513.61 ,$471.63 ,$509.74 ,"$18,629,943,296 ","$57,860,686,204 "
18-Nov-20,$479.48 ,$480.12 ,$465.70 ,$471.63 ,"$12,473,929,218 ","$53,528,035,617 "
17-Nov-20,$480.35 ,$492.00 ,$465.83 ,$479.48 ,"$17,880,199,224 ","$54,412,825,617 "
16-Nov-20,$464.41 ,$482.23 ,$460.78 ,$480.36 ,"$14,593,057,877 ","$54,505,786,216 "
15-Nov-20,$447.56 ,$463.83 ,$445.50 ,$459.94 ,"$11,441,239,444 ","$52,182,517,297 "
14-Nov-20,$460.15 ,$460.99 ,$440.25 ,$447.56 ,"$10,308,617,165 ","$50,771,836,456 "
13-Nov-20,$474.63 ,$475.16 ,$452.99 ,$460.15 ,"$10,312,037,942 ","$52,193,800,907 "
12-Nov-20,$461.01 ,$475.22 ,$457.30 ,$474.63 ,"$13,191,505,725 ","$53,829,432,990 "
11-Nov-20,$462.96 ,$467.68 ,$452.07 ,$461.01 ,"$12,877,327,234 ","$52,278,353,038 "
10-Nov-20,$449.68 ,$473.58 ,$449.52 ,$462.96 ,"$14,075,403,511 ","$52,493,805,532 "
9-Nov-20,$444.17 ,$453.76 ,$439.60 ,$449.68 ,"$12,090,381,666 ","$50,981,825,542 "
8-Nov-20,$453.57 ,$457.35 ,$435.16 ,$444.16 ,"$13,704,320,630 ","$50,350,406,402 "
7-Nov-20,$435.72 ,$457.78 ,$433.15 ,$453.55 ,"$11,292,383,601 ","$51,408,911,250 "
6-Nov-20,$454.72 ,$465.68 ,$428.46 ,$435.71 ,"$18,873,289,788 ","$49,380,744,878 "
5-Nov-20,$414.07 ,$456.20 ,$412.98 ,$454.72 ,"$16,738,305,610 ","$51,528,636,308 "
4-Nov-20,$402.14 ,$417.53 ,$397.25 ,$414.07 ,"$15,440,711,038 ","$46,916,321,971 "
3-Nov-20,$387.60 ,$407.67 ,$377.83 ,$402.14 ,"$15,126,077,675 ","$45,559,668,259 "
2-Nov-20,$383.16 ,$389.52 ,$371.31 ,$387.60 ,"$12,588,494,762 ","$43,907,159,817 "
1-Nov-20,$396.36 ,$403.24 ,$381.02 ,$383.16 ,"$13,997,574,252 ","$43,398,380,101 "
31-Oct-20,$386.59 ,$397.12 ,$385.17 ,$396.36 ,"$10,475,146,018 ","$44,888,307,221 "
30-Oct-20,$382.82 ,$393.01 ,$381.30 ,$386.59 ,"$11,276,963,426 ","$43,776,829,150 "
29-Oct-20,$386.73 ,$391.46 ,$375.09 ,$382.82 ,"$13,688,056,970 ","$43,344,676,043 "
28-Oct-20,$388.65 ,$393.23 ,$381.29 ,$386.73 ,"$12,920,477,749 ","$43,782,246,356 "
27-Oct-20,$404.00 ,$408.96 ,$381.15 ,$388.65 ,"$15,276,441,134 ","$43,994,384,280 "
26-Oct-20,$393.89 ,$409.77 ,$390.61 ,$404.00 ,"$13,940,434,102 ","$45,726,046,137 "
25-Oct-20,$406.22 ,$411.28 ,$383.78 ,$393.89 ,"$15,155,684,229 ","$44,576,504,574 "
24-Oct-20,$412.46 ,$417.16 ,$405.35 ,$406.22 ,"$10,890,207,469 ","$45,966,378,925 "
23-Oct-20,$409.77 ,$416.60 ,$407.85 ,$412.46 ,"$12,201,739,194 ","$46,666,915,712 "
22-Oct-20,$414.05 ,$418.96 ,$403.08 ,$409.77 ,"$14,256,222,052 ","$46,356,841,440 "
21-Oct-20,$391.49 ,$420.14 ,$391.28 ,$413.77 ,"$15,772,846,485 ","$46,795,599,921 "
20-Oct-20,$369.06 ,$400.63 ,$368.73 ,$392.19 ,"$20,241,324,322 ","$44,354,670,582 "
19-Oct-20,$379.72 ,$380.76 ,$367.60 ,$369.14 ,"$13,741,586,582 ","$41,745,418,861 "
18-Oct-20,$378.47 ,$383.32 ,$373.70 ,$379.94 ,"$12,811,242,092 ","$42,961,460,206 "
17-Oct-20,$368.73 ,$378.60 ,$368.13 ,$378.21 ,"$11,047,103,109 ","$42,761,561,164 "
16-Oct-20,$366.02 ,$369.77 ,$364.49 ,$368.86 ,"$10,951,115,359 ","$41,698,592,886 "
15-Oct-20,$377.87 ,$380.02 ,$362.60 ,$366.23 ,"$14,670,784,817 ","$41,396,681,083 "
14-Oct-20,$379.19 ,$381.21 ,$371.35 ,$377.44 ,"$14,964,182,545 ","$42,659,015,495 "
13-Oct-20,$381.97 ,$387.30 ,$374.18 ,$379.48 ,"$13,918,846,567 ","$42,884,585,295 "
12-Oct-20,$387.14 ,$387.38 ,$375.58 ,$381.19 ,"$14,226,744,838 ","$43,072,303,018 "
11-Oct-20,$374.80 ,$395.12 ,$366.64 ,$387.73 ,"$15,867,455,424 ","$43,805,601,681 "
10-Oct-20,$370.93 ,$377.25 ,$369.83 ,$375.14 ,"$12,584,512,533 ","$42,376,475,415 "
9-Oct-20,$365.40 ,$378.27 ,$365.35 ,$370.97 ,"$13,618,484,324 ","$41,899,893,524 "
8-Oct-20,$351.11 ,$368.31 ,$348.21 ,$365.59 ,"$13,043,501,763 ","$41,287,658,660 "
7-Oct-20,$342.04 ,$352.21 ,$335.65 ,$350.77 ,"$13,461,017,711 ","$39,608,808,457 "
6-Oct-20,$340.94 ,$342.45 ,$334.55 ,$341.81 ,"$11,929,918,060 ","$38,592,810,957 "
5-Oct-20,$353.96 ,$354.99 ,$338.00 ,$340.82 ,"$12,830,796,112 ","$38,476,195,645 "
4-Oct-20,$352.74 ,$355.21 ,$349.68 ,$353.96 ,"$11,809,507,622 ","$39,954,971,652 "
3-Oct-20,$346.60 ,$354.05 ,$345.13 ,$352.58 ,"$10,696,959,020 ","$39,794,771,396 "
2-Oct-20,$346.22 ,$351.31 ,$344.67 ,$346.52 ,"$10,060,167,889 ","$39,106,512,854 "
1-Oct-20,$352.95 ,$354.12 ,$336.47 ,$346.24 ,"$14,215,390,463 ","$39,069,960,290 "
30-Sep-20,$360.31 ,$369.26 ,$346.48 ,$353.21 ,"$14,679,481,911 ","$39,851,388,059 "
29-Sep-20,$360.04 ,$361.18 ,$353.33 ,$359.94 ,"$11,818,610,610 ","$40,606,130,498 "
28-Sep-20,$354.36 ,$360.35 ,$352.15 ,$359.76 ,"$11,600,013,236 ","$40,581,050,364 "
27-Sep-20,$357.93 ,$366.43 ,$354.55 ,$355.16 ,"$14,258,455,166 ","$40,057,637,361 "
26-Sep-20,$354.96 ,$361.98 ,$349.83 ,$357.44 ,"$13,598,126,926 ","$40,309,981,004 "
25-Sep-20,$352.35 ,$355.85 ,$348.11 ,$355.49 ,"$13,049,148,579 ","$40,085,290,850 "
24-Sep-20,$349.41 ,$357.77 ,$339.02 ,$352.18 ,"$14,381,086,966 ","$39,707,914,546 "
23-Sep-20,$320.99 ,$351.46 ,$318.55 ,$349.36 ,"$15,714,304,470 ","$39,384,347,822 "
22-Sep-20,$344.59 ,$344.67 ,$318.97 ,$321.12 ,"$12,899,346,599 ","$36,196,531,454 "
21-Sep-20,$341.72 ,$346.60 ,$336.86 ,$344.50 ,"$12,732,578,043 ","$38,830,213,878 "
20-Sep-20,$371.40 ,$375.74 ,$336.07 ,$341.79 ,"$17,398,267,133 ","$38,519,366,615 "
19-Sep-20,$385.60 ,$385.60 ,$367.09 ,$371.05 ,"$12,292,195,784 ","$41,812,641,074 "
18-Sep-20,$384.04 ,$387.08 ,$378.72 ,$385.54 ,"$11,049,507,684 ","$43,440,360,815 "
17-Sep-20,$389.34 ,$391.90 ,$376.96 ,$384.36 ,"$14,108,357,740 ","$43,302,193,327 "
16-Sep-20,$365.87 ,$393.90 ,$364.80 ,$389.02 ,"$19,899,531,080 ","$43,821,351,213 "
15-Sep-20,$364.74 ,$372.77 ,$356.68 ,$365.81 ,"$16,107,612,177 ","$41,202,147,932 "
14-Sep-20,$377.15 ,$381.51 ,$363.61 ,$364.84 ,"$16,140,584,321 ","$41,087,642,853 "
13-Sep-20,$365.70 ,$384.49 ,$357.57 ,$377.27 ,"$17,536,695,361 ","$42,482,307,939 "
12-Sep-20,$387.52 ,$388.96 ,$354.34 ,$365.57 ,"$15,005,899,191 ","$41,160,025,962 "
11-Sep-20,$374.60 ,$387.54 ,$367.84 ,$387.18 ,"$13,295,405,814 ","$43,588,199,422 "
10-Sep-20,$368.12 ,$376.63 ,$355.58 ,$374.70 ,"$27,296,269,329 ","$42,177,302,259 "
9-Sep-20,$351.43 ,$377.39 ,$351.11 ,$368.10 ,"$31,421,134,556 ","$41,430,053,162 "
8-Sep-20,$337.82 ,$359.16 ,$332.16 ,$351.11 ,"$14,547,933,520 ","$39,512,826,170 "
7-Sep-20,$353.20 ,$355.56 ,$328.82 ,$337.60 ,"$17,991,403,432 ","$37,988,119,627 "
6-Sep-20,$353.45 ,$358.21 ,$326.25 ,$352.67 ,"$21,763,614,732 ","$39,679,199,320 "
5-Sep-20,$335.33 ,$359.76 ,$319.04 ,$353.36 ,"$27,643,678,917 ","$39,751,917,523 "
4-Sep-20,$388.04 ,$394.17 ,$316.77 ,$335.26 ,"$29,880,047,640 ","$37,710,860,058 "
3-Sep-20,$384.67 ,$402.41 ,$371.64 ,$388.24 ,"$16,747,106,257 ","$43,665,020,996 "
2-Sep-20,$440.24 ,$449.53 ,$381.13 ,$385.67 ,"$19,622,845,896 ","$43,370,721,326 "
1-Sep-20,$477.01 ,$480.33 ,$424.46 ,$440.04 ,"$19,691,854,014 ","$49,478,789,435 "
31-Aug-20,$434.87 ,$487.21 ,$432.08 ,$477.05 ,"$18,862,763,756 ","$53,633,933,560 "
30-Aug-20,$428.51 ,$438.56 ,$419.77 ,$435.08 ,"$12,774,741,797 ","$48,909,170,052 "
29-Aug-20,$399.62 ,$428.66 ,$399.61 ,$428.40 ,"$11,211,948,040 ","$48,151,884,394 "
28-Aug-20,$395.69 ,$405.62 ,$393.04 ,$399.92 ,"$8,777,703,481 ","$44,945,899,480 "
27-Aug-20,$382.63 ,$397.76 ,$381.27 ,$395.87 ,"$9,120,674,421 ","$44,485,705,032 "
26-Aug-20,$386.61 ,$395.35 ,$374.87 ,$382.63 ,"$10,457,777,652 ","$42,992,439,543 "
25-Aug-20,$383.98 ,$391.87 ,$378.71 ,$386.47 ,"$9,967,343,483 ","$43,417,926,668 "
24-Aug-20,$408.07 ,$408.53 ,$374.36 ,$384.00 ,"$12,428,442,042 ","$43,135,697,974 "
23-Aug-20,$391.68 ,$409.39 ,$389.31 ,$408.14 ,"$10,328,860,398 ","$45,842,265,023 "
22-Aug-20,$395.56 ,$396.49 ,$385.04 ,$391.38 ,"$8,137,303,970 ","$43,954,518,396 "
21-Aug-20,$389.03 ,$396.47 ,$382.81 ,$395.84 ,"$10,131,847,985 ","$44,448,918,222 "
20-Aug-20,$416.15 ,$418.64 ,$387.44 ,$389.13 ,"$11,781,796,374 ","$43,690,315,907 "
19-Aug-20,$406.76 ,$418.73 ,$404.03 ,$416.44 ,"$10,043,032,427 ","$46,751,356,941 "
18-Aug-20,$423.74 ,$427.02 ,$396.68 ,$406.46 ,"$13,137,391,167 ","$45,625,864,918 "
17-Aug-20,$429.67 ,$432.58 ,$419.67 ,$423.67 ,"$11,978,984,079 ","$47,551,407,033 "
16-Aug-20,$433.97 ,$442.73 ,$422.65 ,$429.53 ,"$13,227,089,410 ","$48,203,426,751 "
15-Aug-20,$433.35 ,$436.27 ,$415.09 ,$433.79 ,"$12,168,816,874 ","$48,675,162,267 "
14-Aug-20,$437.56 ,$441.75 ,$429.87 ,$433.35 ,"$12,416,067,894 ","$48,620,820,125 "
13-Aug-20,$428.68 ,$444.58 ,$423.35 ,$437.40 ,"$15,064,589,987 ","$49,068,474,083 "
12-Aug-20,$390.84 ,$432.90 ,$379.71 ,$428.74 ,"$18,480,303,526 ","$48,091,569,052 "
11-Aug-20,$380.06 ,$391.31 ,$367.92 ,$391.02 ,"$12,408,772,745 ","$43,855,501,072 "
10-Aug-20,$395.89 ,$398.48 ,$370.86 ,$380.38 ,"$12,792,218,737 ","$42,656,945,169 "
9-Aug-20,$391.04 ,$399.38 ,$391.04 ,$395.89 ,"$11,685,827,893 ","$44,390,142,137 "
8-Aug-20,$395.31 ,$399.74 ,$385.83 ,$391.12 ,"$9,451,065,592 ","$43,850,292,041 "
7-Aug-20,$379.55 ,$393.99 ,$377.35 ,$393.99 ,"$9,342,060,531 ","$44,166,324,646 "
6-Aug-20,$395.23 ,$398.25 ,$367.94 ,$379.51 ,"$12,751,687,084 ","$42,538,578,850 "
5-Aug-20,$401.58 ,$403.49 ,$392.60 ,$394.96 ,"$11,304,626,458 ","$44,264,836,294 "
4-Aug-20,$389.71 ,$406.30 ,$386.22 ,$401.59 ,"$12,875,466,638 ","$45,002,213,069 "
3-Aug-20,$386.16 ,$400.70 ,$382.99 ,$389.88 ,"$14,086,704,221 ","$43,684,129,572 "
2-Aug-20,$371.13 ,$396.51 ,$369.34 ,$386.30 ,"$12,834,648,062 ","$43,277,729,882 "
1-Aug-20,$385.55 ,$411.23 ,$357.14 ,$370.67 ,"$18,909,744,275 ","$41,522,323,563 "
31-Jul-20,$345.80 ,$388.85 ,$343.59 ,$385.20 ,"$14,045,259,477 ","$43,144,477,508 "
30-Jul-20,$334.63 ,$348.61 ,$329.34 ,$345.55 ,"$12,030,600,492 ","$38,699,278,449 "
29-Jul-20,$318.14 ,$338.63 ,$315.75 ,$334.59 ,"$11,827,689,045 ","$37,466,380,887 "
28-Jul-20,$316.56 ,$324.38 ,$313.11 ,$318.19 ,"$10,878,845,706 ","$35,626,126,751 "
27-Jul-20,$321.83 ,$325.91 ,$307.72 ,$316.66 ,"$12,357,108,065 ","$35,450,097,600 "
26-Jul-20,$309.66 ,$330.70 ,$309.66 ,$321.51 ,"$15,644,257,058 ","$35,989,428,749 "
25-Jul-20,$303.69 ,$316.39 ,$300.27 ,$309.64 ,"$12,003,973,026 ","$34,656,472,193 "
24-Jul-20,$279.03 ,$306.74 ,$279.03 ,$304.06 ,"$10,785,021,813 ","$34,027,002,730 "
23-Jul-20,$274.72 ,$286.19 ,$269.24 ,$279.22 ,"$9,466,060,358 ","$31,243,266,716 "
22-Jul-20,$262.39 ,$277.58 ,$261.05 ,$274.69 ,"$10,281,309,262 ","$30,733,019,165 "
21-Jul-20,$245.04 ,$262.99 ,$242.48 ,$262.19 ,"$7,702,077,383 ","$29,331,058,164 "
20-Jul-20,$236.30 ,$246.19 ,$235.68 ,$245.02 ,"$6,806,696,015 ","$27,406,496,758 "
19-Jul-20,$238.49 ,$239.58 ,$234.85 ,$236.15 ,"$5,600,686,192 ","$26,411,853,756 "
18-Jul-20,$235.46 ,$239.16 ,$233.28 ,$238.49 ,"$6,251,377,305 ","$26,669,691,075 "
17-Jul-20,$232.86 ,$236.54 ,$232.32 ,$235.48 ,"$5,397,402,117 ","$26,330,601,164 "
16-Jul-20,$233.69 ,$234.42 ,$232.11 ,$232.77 ,"$5,859,850,529 ","$26,024,301,468 "
15-Jul-20,$238.45 ,$239.01 ,$231.62 ,$233.64 ,"$5,832,057,567 ","$26,118,155,895 "
14-Jul-20,$240.14 ,$241.40 ,$237.10 ,$238.42 ,"$6,189,328,448 ","$26,649,577,378 "
13-Jul-20,$239.98 ,$242.00 ,$237.80 ,$240.21 ,"$7,357,458,555 ","$26,846,147,251 "
12-Jul-20,$242.18 ,$244.31 ,$238.23 ,$239.60 ,"$7,787,751,468 ","$26,775,071,858 "
11-Jul-20,$239.46 ,$243.31 ,$237.77 ,$242.13 ,"$6,596,394,718 ","$27,054,158,346 "
10-Jul-20,$241.04 ,$241.53 ,$238.33 ,$239.46 ,"$5,643,067,316 ","$26,752,161,985 "
9-Jul-20,$242.87 ,$242.88 ,$236.73 ,$240.98 ,"$7,281,370,522 ","$26,919,422,187 "
8-Jul-20,$246.75 ,$247.29 ,$239.90 ,$243.02 ,"$8,429,099,199 ","$27,143,016,879 "
7-Jul-20,$239.16 ,$248.31 ,$238.40 ,$246.67 ,"$9,892,586,411 ","$27,547,785,703 "
6-Jul-20,$240.97 ,$242.68 ,$234.22 ,$239.08 ,"$6,441,497,597 ","$26,696,376,073 "
5-Jul-20,$227.69 ,$242.13 ,$227.03 ,$241.51 ,"$8,782,917,553 ","$26,964,937,043 "
4-Jul-20,$228.98 ,$229.86 ,$224.54 ,$227.66 ,"$5,292,172,429 ","$25,415,950,649 "
3-Jul-20,$225.29 ,$230.05 ,$225.13 ,$229.07 ,"$5,228,310,135 ","$25,570,190,315 "
2-Jul-20,$229.32 ,$229.63 ,$224.91 ,$225.39 ,"$5,109,032,700 ","$25,155,571,600 "
1-Jul-20,$231.29 ,$232.40 ,$225.46 ,$229.39 ,"$6,212,210,566 ","$25,599,453,477 "
30-Jun-20,$226.13 ,$232.76 ,$224.84 ,$231.11 ,"$6,463,737,443 ","$25,788,404,350 "
29-Jun-20,$227.97 ,$229.48 ,$224.82 ,$226.31 ,"$6,094,093,001 ","$25,249,913,730 "
28-Jun-20,$225.36 ,$229.90 ,$222.25 ,$228.19 ,"$6,726,164,653 ","$25,456,513,994 "
27-Jun-20,$222.91 ,$228.60 ,$219.47 ,$225.35 ,"$6,205,925,718 ","$25,135,786,986 "
26-Jun-20,$229.63 ,$232.49 ,$220.56 ,$222.96 ,"$6,918,380,955 ","$24,866,429,445 "
25-Jun-20,$232.88 ,$233.90 ,$229.26 ,$229.67 ,"$7,187,490,226 ","$25,611,500,297 "
24-Jun-20,$235.70 ,$236.05 ,$230.30 ,$232.94 ,"$7,010,426,122 ","$25,973,707,946 "
23-Jun-20,$244.19 ,$248.51 ,$232.81 ,$235.77 ,"$8,815,030,025 ","$26,285,822,239 "
22-Jun-20,$242.54 ,$244.86 ,$239.76 ,$244.14 ,"$6,624,530,348 ","$27,215,606,543 "
21-Jun-20,$229.00 ,$243.78 ,$228.93 ,$242.53 ,"$9,079,586,552 ","$27,032,930,743 "
20-Jun-20,$229.22 ,$232.36 ,$228.49 ,$228.99 ,"$5,600,408,178 ","$25,520,273,837 "
19-Jun-20,$226.98 ,$231.45 ,$226.64 ,$229.27 ,"$6,252,830,566 ","$25,548,837,121 "
18-Jun-20,$231.95 ,$232.15 ,$226.80 ,$227.14 ,"$6,946,372,590 ","$25,307,718,819 "
